senderID,amount,transactionDate,hasMemo,receiverID,senderAcctTenure,receiverAcctTenure,transactionType,transactionDistance,fraud
67670,151.41,20220203,1,90232,465,320,Personal,10.79,0
69190,10.02,20220925,1,92702,805,399,Gift,6.89,0
47525,55.25,20220413,1,96773,408,672,,6.88,0
86952,145.9,20220918,0,99329,792,526,Personal,27.45,0
69190,91.49,20220920,1,90563,805,229,Personal,0.62,0
89720,126.5,20220517,1,90873,730,491,Personal,24.9,1
66381,148.37,20220720,0,93772,114,624,Bill,30.19,0
87695,24.62,20220805,1,91863,997,941,,5.21,0
42105,17.18,20220917,1,98851,986,824,Personal,3.15,0
40771,82.06,20220423,1,91258,1033,73,,6.73,0
31640,146.58,20220305,1,99305,245,397,Personal,8.63,0
49185,14.84,20220921,0,94735,1063,341,Gift,29.31,0
65340,4.45,20220515,0,98721,1049,514,,36.04,0
46502,179.06,20220407,1,95238,147,533,Personal,11.61,0
39949,14.82,20221106,1,95493,267,526,,11.83,0
29673,108.77,20220112,0,90801,19,817,Personal,21.05,0
32078,162.38,20221004,0,94234,147,783,Personal,2,0
72477,130.29,20220611,0,90028,360,742,Personal,6.54,0
26271,213.16,20221115,1,95527,617,402,Personal,7.32,0
49876,33.03,20220702,0,90232,780,320,Personal,24.29,0
87998,374.54,20220412,1,92196,354,438,Gift,11.96,0
71979,30.86,20220427,1,97804,705,599,Bill,6.61,0
34561,77.42,20220327,1,94260,505,354,Gift,32.07,0
35449,123.22,20221016,0,91863,80,941,Bill,23.54,0
61197,22.24,20220816,0,93806,543,788,Bill,23.16,0
65340,17.71,20221121,1,98099,1049,320,Personal,16.7,0
69603,53.24,20220502,0,98804,147,602,Gift,6.92,0
31202,95.88,20220221,1,91533,322,671,,1.43,0
86271,30.47,20221124,1,97251,570,124,Gift,8.53,0
51457,982.23,20220101,0,94408,1032,608,Bill,20.84,0
23048,137.5,20221222,0,94715,570,224,Personal,10.88,0
15330,214.75,20220209,1,91830,193,887,Bill,9.17,0
26592,118.97,20221207,0,93321,525,586,Gift,38.8,0
75560,124.93,20220204,0,99843,605,997,Personal,21.03,0
23235,129.83,20221014,1,94512,239,1093,Gift,14.76,0
58229,99.38,20220423,1,98937,153,,Personal,11.54,0
14236,135.91,20220819,1,97662,268,412,Bill,10.09,0
86442,35.67,20220427,1,95809,347,666,Gift,32.97,0
52745,52.96,20220711,0,96867,716,172,Bill,7.18,0
22741,64.9,20220819,1,99518,183,859,Bill,10.9,0
54699,66.56,20221008,0,96867,673,172,Gift,24.13,0
42322,44.01,20221020,0,97662,1062,412,Gift,8.63,0
22586,105.18,20221208,0,94408,218,608,Bill,15.7,0
56418,24.67,20220726,0,93806,587,788,Bill,22.44,0
80879,144.46,20220811,1,99331,115,581,Bill,28.41,0
62974,39,20220422,0,91863,884,941,Gift,5.37,0
29673,59.84,20221228,0,97761,19,336,Bill,7.42,0
64760,112.18,20221104,1,98167,262,321,Personal,39.6,0
22586,103.07,20220918,1,90237,218,918,Bill,56.22,0
75914,89.71,20221011,1,97119,383,860,,19.17,0
77775,77.81,20220720,1,99679,850,445,Bill,15.76,0
86127,14.34,20220131,0,99230,1084,792,Bill,16.62,0
69405,61.42,20221002,0,90609,779,271,Bill,24.14,0
52745,11.19,20220405,1,90998,716,449,Bill,4.85,0
16571,73.38,20220319,1,98329,119,232,Gift,22.13,0
54699,7.18,20221013,0,98880,673,1006,Bill,20.91,0
74842,55.88,20221203,0,94783,756,986,Personal,27.76,1
61735,106.27,20220522,0,98167,413,321,Bill,12.57,0
15781,32.26,20220907,1,93772,80,624,Personal,2.32,0
40865,44.92,20220905,0,97761,560,336,Personal,14.05,1
79088,21.87,20220828,0,98079,93,168,Personal,18.84,0
77586,104.76,20220126,0,94567,140,918,Bill,3.67,0
55245,20.15,20220520,1,94398,953,408,Personal,19.88,0
63222,24.85,20220118,0,99518,885,859,Personal,2.94,0
41199,113.11,20220320,0,91300,607,903,Personal,20.61,0
27480,4.65,20220319,1,96851,291,534,Gift,8.12,0
28553,19.95,20220909,1,92952,182,157,Personal,32.28,0
34981,54.75,20220306,0,94916,432,213,,10.51,0
82008,61.95,20220503,1,93544,204,797,Gift,14.43,0
34900,106.94,20220526,1,92720,517,792,Bill,16.63,0
64317,170.77,20220322,1,90609,193,271,Personal,11.36,0
89253,41.85,20221029,0,94397,43,726,Bill,2.06,0
57951,78.75,20220312,1,91925,1072,700,Bill,19.76,0
62974,150,20220811,0,90873,884,491,Bill,5.46,0
88815,110.37,20220205,0,99214,432,840,Personal,26.93,0
12479,141.44,20221216,0,90188,711,120,Personal,28.29,0
17731,59.04,20220714,0,97272,637,894,Personal,14.92,0
64317,78.23,20220925,0,90998,193,449,Personal,3.38,0
62092,33.46,20221207,0,96925,223,570,Bill,17.56,0
79789,58.1,20221222,1,98365,1044,273,Bill,33.65,0
62974,5.5,20220520,1,99385,884,974,Gift,15,0
41654,121.18,20220617,0,95238,233,533,Gift,13.81,0
57496,60.36,20220414,0,91224,225,996,Gift,1.76,0
80879,25.79,20220828,0,93772,115,624,Bill,14.59,1
70893,13.49,20220525,1,90864,223,1077,Bill,26.75,0
88828,65.33,20221108,1,90791,713,712,Bill,18.88,0
60174,52.63,20220303,0,96773,52,672,Bill,16.53,0
81613,258.01,20221108,0,91935,597,89,Personal,17.13,0
12925,18.05,20220404,0,91258,334,73,Personal,26.09,0
26035,58.47,20221203,0,95730,186,268,,,0
71979,122.69,20221125,0,96428,705,717,Personal,28.47,0
22586,114.45,20220223,1,95730,218,268,Bill,12.3,0
52530,32.53,20220405,1,98721,1052,514,Gift,8.17,0
53885,88.97,20221205,0,92151,602,1029,Gift,17.41,0
64317,28.35,20220305,0,98283,193,233,,18.92,0
72477,100.14,20220214,1,93005,360,83,Gift,28.95,0
78649,41.57,20221120,0,95636,690,183,,15.1,0
56191,46.15,20220830,1,93806,158,788,Bill,7.79,1
11567,94.05,20220922,0,92963,733,449,Personal,5.51,0
54879,83.35,20220523,0,96772,999,598,Gift,4.3,0
12925,23.27,20220814,1,98937,334,1052,Bill,2.73,0
52071,13.09,20220511,0,93241,319,906,Gift,38.84,0
55608,91,20220201,0,93761,794,527,Gift,0.07,0
63222,0.43,20220816,1,93317,885,291,Bill,11.53,0
87695,102.44,20220725,0,95154,997,916,Gift,7.59,0
80887,14.02,20220313,0,95809,779,666,Personal,1.49,0
64397,135.17,20221124,0,91809,974,819,Personal,41.52,0
86891,42.28,20221116,1,92346,770,325,Personal,6.1,0
52745,116.49,20221207,1,99214,716,840,Personal,5.96,0
47646,39.66,20220723,0,90609,267,271,Bill,14.48,0
55499,48.35,20220326,0,99933,860,1026,Personal,37.43,0
74662,64.56,20220828,0,96773,474,672,,21.71,0
72445,140.5,20220416,1,91016,356,799,Gift,41.15,0
15427,71.89,20220813,1,94245,1026,736,Bill,19.1,1
69603,45,20220811,0,94706,147,639,Bill,25.7,0
71403,126.49,20220508,0,94482,730,475,Gift,19.83,0
86127,40.5,20220613,0,90563,1084,229,Gift,12.82,0
15330,22.55,20221204,0,99214,193,840,Bill,,0
12959,4.55,20221225,0,96120,881,661,,28.41,0
55499,100.66,20220924,1,99035,860,16,Bill,3.98,0
74400,120.3,20220121,1,92421,1077,570,Personal,28.94,0
59874,3.83,20220518,0,97308,34,246,Personal,7.07,0
74951,179.54,20220328,0,90864,918,1077,,8.58,0
45512,142.39,20220310,1,91366,643,,Bill,24.68,0
47864,20.76,20220429,1,93964,863,97,Personal,36.27,0
24429,54.58,20220115,1,97662,188,412,Bill,9.24,0
40115,34.89,20221129,0,97761,828,336,Gift,10.49,0
57496,129.27,20220515,1,94715,225,224,,29.05,0
21132,73.92,20220309,1,96772,790,598,Gift,28.26,0
40672,36.84,20220328,0,91935,1029,89,Personal,18.13,0
88598,79.63,20220807,0,92631,543,322,Gift,24.24,0
61520,234.68,20221107,0,96307,213,827,,36.22,0
62433,39.06,20220608,0,92796,449,725,Gift,16.26,0
86601,53.03,20220420,0,92720,833,792,Personal,39.41,0
47108,32.95,20220503,1,95238,1063,533,Gift,15.19,0
27827,85.64,20220805,0,95809,1052,666,Bill,7.23,0
75957,80.38,20220529,1,95206,819,781,Bill,9.87,0
65918,105.59,20220330,1,97761,925,336,Personal,1.31,0
57647,44.5,20220115,0,94387,618,673,Personal,28.46,0
69190,108.63,20220802,0,96297,805,113,Bill,44.43,0
58768,124.28,20220512,1,93772,174,624,Bill,3.02,1
79088,34.41,20220407,1,98658,93,434,Bill,9.15,0
23235,104.97,20220327,1,94544,239,903,Personal,2.54,0
41199,118.67,20220622,1,90244,607,996,Bill,11.44,0
59785,69.86,20221003,1,92346,445,325,Personal,15.16,0
85021,148.47,20220825,0,95636,854,183,Bill,9.17,0
11143,29.63,20221230,1,96459,981,788,Personal,8.19,0
16099,44.94,20220126,0,98365,799,273,Personal,34.53,0
59663,71.44,20220430,0,91807,526,773,Gift,10.41,0
31640,45.49,20221122,0,90864,245,1077,Bill,10.38,0
50501,53.31,20221211,1,94567,666,918,Personal,7.83,0
74400,165.97,20220826,1,96502,1077,666,Personal,10.07,0
55101,81.01,20220202,1,98937,377,1052,Bill,22.06,0
54242,74.58,20220909,1,96428,992,717,Personal,7.4,0
85021,111.17,20221001,0,92796,854,725,Personal,17.04,0
55101,30.98,20220104,0,97804,377,599,Bill,0.73,0
41951,70.29,20221214,0,91016,124,799,Personal,7.95,0
56191,150.38,20220816,0,97673,158,152,Bill,13.75,0
20391,7.81,20220424,1,99922,549,637,Bill,20.53,0
43650,62.39,20220606,0,97761,901,336,Gift,39.9,1
52745,103.71,20221014,0,90609,716,271,Bill,20.04,0
54242,43.52,20220527,1,93317,992,291,Personal,12.39,0
14035,65.2,20220707,0,95238,249,533,,1.23,0
72477,125.28,20221120,1,91258,360,73,,1.29,0
55245,16.54,20220731,1,92346,953,325,Bill,4.31,0
76745,14.95,20220502,1,97348,399,477,Personal,20.11,0
24340,4.01,20220128,0,94715,449,224,Bill,9.98,0
88940,5.61,20221106,0,93317,760,291,Gift,13.88,0
86952,68.7,20220616,1,98244,792,432,Personal,2.36,0
72091,80.38,20221224,0,90801,533,817,Bill,6.19,0
64397,50.45,20221017,0,99277,974,829,Personal,0.88,0
33042,27.88,20220609,1,93317,676,291,Personal,40.07,0
59785,184.19,20220822,0,91863,445,941,Bill,15.96,0
53885,133.5,20221003,0,99025,602,134,Personal,10.68,0
78687,19.77,20220910,1,96867,162,172,,30.42,0
57496,106.24,20220312,1,90719,225,166,Gift,19.96,0
41876,74.9,20220801,0,95537,429,488,Personal,13.23,0
70506,209,20230101,1,97339,472,951,Gift,17.73,0
75794,215.78,20220705,0,92963,646,449,Bill,15.35,0
60174,325.1,20220313,0,97339,52,951,,6.37,0
44405,237.34,20220502,1,97119,113,860,Bill,12.53,1
13064,77.2,20220711,0,96773,384,672,Bill,2.65,0
57784,105.27,20221113,1,92880,35,1062,Bill,0.49,0
61736,19.64,20221107,1,98937,648,1052,Bill,16.17,0
59663,93.42,20220409,0,97308,526,246,Bill,15.03,0
31503,74.23,20220621,1,94597,475,560,,18.95,0
76922,39.25,20220129,0,92352,861,278,Bill,4.87,0
84054,84.32,20220515,0,92366,172,262,Bill,8.68,0
52350,110.31,20220914,1,90868,139,814,Bill,14.49,0
26592,38.74,20220820,0,95083,525,207,Bill,15.41,0
13570,233.97,20220413,0,95511,133,158,Bill,29.31,1
65918,67.73,20220624,0,93964,925,97,Gift,20.06,0
17731,33.4,20221103,1,91863,637,941,Bill,44.46,0
29627,197,20221010,0,99518,71,859,Personal,13.44,0
23048,2.02,20220412,0,91966,570,147,Gift,22.15,0
54347,120.24,20220804,1,98771,69,417,Bill,1.96,0
17351,43.43,20220409,0,99214,44,840,Bill,7.39,1
41951,20.64,20220916,0,98099,124,320,Bill,13.26,0
70327,96.55,20220827,1,90609,581,271,Personal,19.77,0
42666,146.93,20220404,0,91935,114,89,Bill,23.68,0
15781,137.03,20220130,0,93589,80,93,Bill,23.55,0
11143,8.56,20220701,1,94783,981,986,Personal,16.51,0
20684,197.36,20220321,0,94783,372,986,Personal,6.49,0
72445,119.69,20221119,0,94309,356,130,,10.88,1
80887,10.02,20220806,0,94735,779,341,Personal,3.37,0
74564,23.4,20221127,1,92151,993,1029,Gift,37.18,1
86601,105.61,20220327,1,96698,833,476,Bill,3.87,0
74951,62.24,20220920,0,93544,918,797,Bill,16.76,0
47646,133.1,20221002,0,94509,267,619,,26.92,0
25235,21.21,20220410,0,91807,320,773,Gift,7.64,0
59785,79.48,20220909,0,91809,445,819,,10.64,0
61324,109.59,20221115,1,99230,221,792,Personal,14.64,0
31503,84.19,20220928,0,92949,475,808,Gift,15.51,0
42105,27.17,20220413,1,97308,986,246,Bill,9,0
27244,112.56,20220621,0,90244,853,996,Bill,14.37,0
66925,52.91,20220130,0,98022,408,517,Personal,25.44,0
26283,98.47,20220228,1,92963,652,449,Gift,13.9,0
61735,83.74,20220708,1,96297,413,113,Personal,2.48,0
14732,46.62,20220526,0,94509,385,619,Bill,20.26,0
54145,77.62,20220830,1,98878,322,593,Bill,21.51,0
58155,29.56,20220331,0,98243,568,303,Personal,16.83,0
24340,147.98,20221005,1,95636,449,183,Gift,27.31,0
28553,75.47,20220709,0,96698,182,476,Gift,3.34,1
47525,77.04,20220919,0,95537,408,488,Gift,11.63,0
11143,167.1,20220624,0,93544,981,797,Personal,0.74,0
34250,76.38,20221120,0,98365,200,273,Gift,23.3,0
75560,19.59,20221123,1,96773,605,672,Bill,24.21,0
89253,54.93,20220318,0,98937,43,1052,Bill,4.61,1
80154,24.25,20220625,1,90868,281,814,Personal,26.69,0
30202,24.84,20220622,1,98283,152,233,Personal,6.28,0
74662,155.12,20221217,1,90008,474,52,Bill,13.37,0
14732,112.12,20220515,1,98804,385,602,,4.9,0
29673,133.94,20220824,0,99111,19,819,Gift,42.27,0
17268,192.56,20221115,1,98771,797,417,Personal,4.48,0
59663,116.41,20220303,1,90719,526,166,Gift,28.61,0
80154,255.73,20220410,1,98517,281,427,Bill,4.23,0
20315,33.75,20220219,1,91224,997,996,Personal,8.56,0
40771,8.73,20220505,0,97348,1033,477,,23.38,0
68306,8.81,20221217,0,94482,124,475,Bill,14.43,0
65918,109.14,20220124,0,99214,925,840,Gift,25.65,0
45871,51.87,20220211,0,95083,166,207,Personal,2.23,0
72409,970.81,20220112,0,95154,1034,916,Bill,23.65,1
63120,108.19,20220627,0,91115,700,947,Bill,14.2,1
24340,68.67,20220531,0,95206,449,781,Bill,8.47,0
67309,64.15,20220517,0,93005,845,83,Gift,1.73,1
29627,52.95,20220202,0,97339,71,951,Gift,2.28,0
35267,98.13,20220528,1,95730,241,268,Bill,11.35,0
58155,194.71,20220927,1,95730,568,268,,28.91,0
87998,177.76,20220213,0,98079,354,168,Personal,7.45,0
54879,191.4,20220630,0,99230,999,792,Bill,10.14,0
54347,42.98,20221019,1,90028,69,742,Personal,2.47,0
53885,81.07,20220615,0,97348,602,477,Bill,8.12,0
75913,4.03,20220810,1,96176,122,779,Personal,23.65,0
87575,7.79,20220721,1,99214,624,840,Bill,12.6,0
41951,28.63,20220717,0,93317,124,291,Gift,7.82,0
48469,26.51,20220917,1,92366,336,262,Bill,20.96,0
50247,125.99,20221101,0,99329,827,526,Bill,16.76,0
41876,48.09,20220303,1,98880,429,1006,Personal,2.01,0
40339,65.94,20220103,1,91300,1067,903,Gift,5.12,0
76966,97.58,20220808,0,90609,560,271,Bill,21.57,1
37809,38.88,20221115,1,97744,538,135,Gift,11.84,0
72688,7.59,20220421,0,99035,451,16,Bill,19.38,0
39430,14.35,20221205,0,91034,1004,505,Bill,19.99,0
78649,96.12,20221228,0,91016,690,799,Gift,12.71,0
21132,118.07,20221014,0,96428,790,717,Bill,16.45,0
86891,89.51,20221012,1,97761,770,336,,40.63,0
54794,16.9,20220404,1,96698,595,476,Personal,28.16,0
69405,3.06,20220317,0,90791,779,712,Bill,17.8,0
33711,28.94,20220906,1,96967,1011,643,Personal,25.54,0
16571,39.3,20221125,0,96454,119,800,Bill,14.29,0
23737,70.4,20220507,0,94783,631,986,,8.66,0
64760,37.32,20221104,1,91863,262,941,Bill,0.09,0
23724,75.43,20220304,1,97744,268,135,Personal,38.18,0
30202,15.42,20220408,0,93806,152,788,Personal,18.63,1
32078,187.7,20220106,0,95440,147,34,Personal,3.38,0
88932,76.38,20221111,0,93960,534,414,Bill,15.12,0
18725,63.01,20221023,0,90801,20,817,,,0
14737,26.51,20220612,0,94398,76,408,Bill,16.28,1
83700,51.02,20220416,1,98838,662,245,Bill,26.68,0
85021,34.37,20220802,1,96428,854,717,Personal,30.59,0
27134,159.96,20221106,1,91966,817,147,Bill,5.1,0
54347,112.45,20220829,0,93772,69,624,Gift,6.42,0
41951,18.82,20220105,1,99329,124,526,Bill,19.82,0
33042,28.9,20221007,1,97308,676,246,Bill,34.23,0
43981,67.2,20220626,0,91921,1080,401,Gift,42.1,0
13064,23,20221231,0,98804,384,602,Bill,3.16,0
75914,172.07,20220811,1,91533,383,671,,34.71,0
39949,21.88,20220906,1,94397,267,726,,0.02,0
16788,5.69,20220516,0,93916,548,1071,Gift,13.3,0
22741,89.62,20220404,0,98283,183,233,Personal,1.31,0
59785,172.52,20220419,0,96120,445,661,Personal,10.03,0
42105,36.35,20221117,0,93317,986,291,Bill,12.8,0
20650,84.57,20221021,0,93761,326,527,,3.4,0
24515,1.91,20220828,1,96307,144,827,Gift,24,0
89524,24.54,20220101,1,95238,1076,533,,23.07,0
14732,128.83,20220801,0,90864,385,1077,Bill,8.1,0
72688,77.19,20220904,0,92880,451,1062,Personal,25.03,0
84263,13.11,20221220,0,93772,476,624,Bill,8.43,1
27480,211.2,20220915,0,92949,291,808,Bill,6.34,0
16891,123.79,20220718,1,91351,830,856,Personal,17.79,0
81613,53.52,20220424,0,93005,597,83,Bill,8.76,0
72091,61.09,20221129,0,95537,533,488,Personal,12.08,0
66483,45.89,20220828,1,94260,434,354,Personal,12.67,0
39949,61.55,20221013,1,97761,267,336,Bill,14.16,0
15330,38.26,20221002,1,98493,193,498,,13.95,0
39949,79.43,20220227,0,94958,267,1045,Personal,5.17,0
25235,11.6,20221027,0,90873,320,491,Personal,26.91,0
42306,55.92,20220523,1,98167,940,321,Bill,24.23,0
52572,44.53,20220820,1,91300,788,903,Bill,0.32,0
74819,22.08,20221013,1,98244,621,432,Personal,9.29,0
19423,112.48,20221026,1,94482,845,475,Personal,5.99,0
79355,36.25,20221218,1,90801,995,817,Bill,14.92,0
50293,169.88,20220714,0,98168,221,241,Bill,21.5,0
37117,55.94,20220703,1,92366,783,262,Bill,12.71,0
38179,229.3,20220908,0,95636,894,183,Personal,4.48,0
25391,78.26,20220509,0,93806,805,788,Personal,22.88,0
64623,54.83,20221208,0,90609,887,271,Gift,9.26,0
47646,22.04,20220429,1,90140,267,267,Bill,30.45,0
59663,73.91,20220707,1,95537,526,488,Bill,20.15,0
29831,45.13,20220505,1,92133,820,118,Bill,24.06,0
70327,140.23,20220113,1,91533,581,671,Bill,31.8,0
40672,21.56,20220508,0,97662,1029,412,Gift,40.99,0
83421,100.92,20220817,1,91863,661,941,Gift,2.57,1
88598,239.11,20220616,0,92133,543,118,Bill,24.55,0
71403,34.47,20220712,1,99878,730,96,Bill,0.82,0
29789,14.12,20220802,1,93005,378,83,Bill,24.66,1
39949,172.69,20221120,0,98771,267,417,Bill,12.46,0
54221,130.84,20220304,1,97744,438,135,Personal,16.45,0
74662,5.73,20220610,0,97272,474,894,Personal,19.09,0
54145,117.58,20220427,0,93772,322,624,,6.63,0
80829,226.26,20220311,1,96925,229,570,,12.47,0
50247,75.88,20220903,0,95083,827,207,Gift,17.02,0
81654,29.2,20221022,0,94735,442,341,Bill,1.74,0
75542,77.5,20220225,1,90028,60,742,Bill,2.43,0
75870,178.65,20220814,0,95773,134,677,Personal,37.34,1
37117,3.58,20220627,0,90609,783,271,Personal,7.78,0
25391,85.15,20221101,0,95527,805,402,Personal,8.94,0
51457,85.76,20221209,0,97119,1032,860,Bill,15.03,0
50501,19.41,20221101,0,90028,666,742,Bill,11.5,0
22680,154.69,20220617,0,91830,797,887,Gift,12.89,0
64623,22.65,20220125,0,99305,887,397,Personal,25.57,0
11897,149.56,20221017,0,98406,1093,662,Personal,20.13,1
69390,241.85,20221016,0,96454,285,800,Bill,1.92,1
65476,67.46,20221201,0,96571,665,140,Bill,11.73,0
63354,69.76,20220608,1,96773,856,672,Personal,0.19,0
45871,21.89,20220121,0,92763,166,941,Gift,2.21,0
25235,22.18,20220808,0,92952,320,157,Bill,25.9,0
29831,41.18,20220315,1,94544,820,903,Gift,2.87,0
79789,19.52,20221102,1,90873,1044,491,Gift,29.83,0
54347,3,20221207,0,93916,69,1071,Gift,16.77,0
41876,17.07,20220311,1,91807,429,773,Personal,3.73,0
52745,82.42,20220704,0,95484,716,662,Personal,8.68,0
66323,39.76,20220318,1,95527,837,402,Bill,30.35,0
27244,64.16,20221111,0,96176,853,779,Personal,3.52,0
74400,98.29,20220318,0,98099,1077,320,Gift,25.88,0
86899,120.43,20221201,0,95206,1006,781,Bill,22.99,0
67309,105.43,20220402,0,93806,845,788,Personal,4.36,0
35414,31.9,20220906,0,94007,341,65,Personal,11.38,0
80154,185.5,20221212,1,98493,281,498,Personal,6.33,0
34561,71.17,20221012,0,98099,505,320,Bill,17.25,0
77775,93.02,20220403,0,98079,850,168,Bill,4.42,1
75794,124.9,20221113,1,90998,646,449,Personal,12.71,1
87630,146.04,20220605,0,92233,721,797,Gift,3.83,0
47864,59.32,20220302,0,94398,863,408,Personal,414.4,0
23724,46.06,20220314,1,93860,268,837,Bill,3.73,0
87630,134.91,20220620,0,91034,721,505,Personal,25.34,0
85674,143.27,20221109,0,96144,319,225,Bill,3.43,0
85032,164.65,20220422,1,90244,150,996,Gift,10.04,1
59403,107.49,20221228,0,92196,792,438,Personal,2.94,0
16049,67.42,20220512,1,91809,902,819,Personal,11.94,0
70506,146.35,20220115,0,91809,472,819,Gift,1.26,0
32078,75.83,20221011,0,96120,147,661,Personal,21.48,0
79748,83.25,20220101,0,90719,262,166,Personal,21.98,0
67238,156.06,20221116,1,99518,407,859,Gift,23.56,0
29627,70.49,20221116,0,90864,71,1077,Gift,15.4,0
76903,125.19,20220614,0,91533,402,671,Gift,29.42,0
43650,126.62,20220906,0,92366,901,262,,3.71,1
82153,39.92,20221022,0,95777,417,188,Personal,29.95,0
46266,31.25,20220318,1,94512,690,1093,Gift,7.67,1
49877,273.74,20221209,0,95238,672,533,Personal,3.74,1
76745,75.51,20221030,0,96571,399,140,Personal,5.41,0
73632,178.56,20220216,1,92366,773,262,,27.67,0
72688,42.72,20221126,1,96144,451,225,Gift,25.12,0
61560,30.44,20220708,0,92346,635,325,Bill,8.4,1
75914,41.72,20221130,1,91224,383,996,Bill,3.9,0
67238,126.33,20220912,1,96459,407,788,Personal,7.86,0
27343,63.7,20220712,1,97761,412,336,Bill,15.04,0
27223,55.57,20221018,1,92952,915,157,Personal,10.45,0
40438,60.62,20221206,0,91925,814,700,Bill,1.63,0
86952,133.28,20220619,1,92151,792,1029,Gift,30.61,0
87630,125.79,20220428,0,94309,721,130,Bill,9.73,0
83700,14.95,20220619,0,91863,662,941,Personal,5.72,0
49185,35.4,20221013,0,91381,1063,789,Personal,27.85,0
71979,16.73,20220306,0,90107,705,784,Bill,0.6,0
86952,63.49,20220626,0,91258,792,73,,21.52,0
42276,36.28,20220515,1,96698,847,476,Gift,6.36,0
86891,37.94,20220212,0,94783,770,986,Gift,28.56,0
58148,78.89,20220302,0,97804,554,599,Bill,10.49,0
64397,144.02,20220710,1,98703,974,756,Gift,12.27,0
24340,18.76,20220819,0,93005,449,83,Bill,1.52,0
51457,121.87,20220327,0,94544,1032,903,Gift,6.36,0
24429,102.03,20221121,1,98771,188,417,Personal,15.07,0
62092,268.23,20230101,0,92352,223,278,Bill,28.22,0
74400,112.9,20220119,0,97658,1077,130,,4.9,0
11329,139.88,20220712,0,92858,381,820,Bill,26.46,0
33042,18.95,20220716,0,98771,676,417,Personal,14.78,0
58768,9,20220303,0,95308,174,204,Bill,11.71,0
